"playerID","SUM(B.G)","SUM(B.AB)","SUM(B.R)","Sum(B.H)","Sum(B.2B)","Sum(B.3B)","Sum(B.HR)","Sum(B.SB)","Sum(B.CS)","Sum(B.BB)","Sum(B.SO)","Sum(B.IBB)","Sum(B.HBP)","Sum(B.SH)","Sum(B.SF)","Sum(B.GIDP)","Sum(P.W)","Sum(P.L)","Sum(P.SHO)","Sum(P.SV)","Sum(P.ER)","Sum(P.BB)","Sum(P.SO)","AVG(P.BAOpp)","AVG(P.ERA)","Sum(P.HBP)","Sum(P.BFP)","Sum(P.GF)","Sum(P.SH)","Sum(P.SF)","Sum(P.GIDP)","Sum(A.gameNum)","classification"
"peckiro01",18108,65097,9054,16884,2304,675,432,1845,630,7326,5481,0,198,2826,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"bergema01",1032,3834,540,1017,132,45,30,72,0,156,66,0,30,45,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"bodiepi01",2100,7340,786,2022,338,144,86,166,52,624,480,0,36,320,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"coombja01",32200,77700,8610,18270,2380,700,280,1470,140,4130,3080,0,490,1610,0,0,11060,7700,2450,560,50190,58870,73640,0.24428571428571316,3.491428562573024,6160,616980,4760,0,0,0,NULL,"Nominated"
"cravaga01",6100,19755,2875,5670,1160,415,595,445,45,2805,2570,0,140,525,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"doylela01",5298,19527,2880,5661,897,369,222,894,81,1875,822,0,159,585,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"fletcar01",12264,44328,5472,12272,1904,616,256,1272,224,1624,2784,0,1128,1232,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"gowdyha01",17850,46495,4590,12546,2108,459,357,1003,119,5287,4199,0,510,1139,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"loberha01",5268,18252,2560,5008,636,328,128,1264,60,1580,624,0,152,924,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"mageesh01",16696,59528,8896,17352,3400,1328,664,3528,96,5888,2872,0,872,2080,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"schreos01",2685,9171,912,2487,408,93,27,156,0,306,0,0,36,135,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"scottev01",23156,81718,7728,20370,2912,812,280,966,840,3402,3948,0,252,3850,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"breitte01",4917,14817,1914,3201,297,165,44,330,0,1650,1122,0,66,253,0,0,1760,1870,132,33,14630,13233,9779,0.24363636363636354,4.06000000780279,473,0,374,0,0,0,NULL,"Nominated"
"bushdo01",11676,43260,7680,10824,1116,444,54,2424,450,6948,2076,0,174,2022,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"chesbja01",23580,66180,5100,13020,2220,780,300,300,0,1500,0,0,120,1260,0,0,11880,7920,2100,300,51840,41400,75900,0.2550000000000002,3.1983333925406137,6780,720780,3120,0,0,0,NULL,"Nominated"
"cissebi01",956,3707,516,990,173,43,29,113,63,212,250,0,10,69,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"collish01",1799,6390,747,1687,310,133,22,225,83,331,405,0,57,258,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"dooinre01",2580,8008,666,1922,278,62,20,266,4,310,174,0,40,184,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"duganjo01",10129,37870,4655,10612,1939,322,294,259,196,1750,2933,0,294,1239,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"falkecy01",4648,10794,672,1638,154,56,14,98,0,546,1498,0,56,602,0,0,1820,1722,378,112,9492,9660,16296,2.3407142857142884,2.8499999897820607,966,111146,672,0,0,0,NULL,"Nominated"
"gleaski01",70776,268272,36720,69984,7776,2880,540,11808,0,18000,4716,0,1368,7488,0,0,12696,12052,920,552,92644,83352,68448,0.27666666666666856,4.441111087799072,1932,161644,2760,0,0,0,NULL,"Nominated"
"grimebu01",218040,529575,54165,131100,21390,3795,690,5175,1380,23805,83145,0,1725,26220,0,345,93150,73140,12075,6210,565110,446775,521640,0.2691304347825977,3.9530434815779976,33465,6195855,32430,0,0,0,NULL,"Nominated"
"grohhe01",13408,48592,7344,14192,2464,696,208,1440,528,5568,2760,0,664,1456,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"hinchbi01",908,3043,364,793,128,69,20,85,17,298,174,0,48,96,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"judgejo01",15197,55286,8288,16464,3031,1113,497,1491,644,6755,3346,0,357,1799,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"kerrdi01",6292,12100,1760,2640,352,220,0,176,88,1232,1144,0,88,836,0,0,2332,1496,308,264,15224,11000,10340,0.27749999999999986,4.0299999713897705,792,151492,1980,0,0,0,NULL,"Nominated"
"leachto01",4312,15918,2710,4286,532,344,126,722,28,1640,556,0,64,480,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"leevesa01",5057,12909,1170,2379,221,182,26,52,0,637,104,0,91,325,0,0,2522,1300,507,169,9503,7631,11011,0.23999999999999994,2.4761538413854747,1170,83564,975,0,0,0,NULL,"Nominated"
"luquedo01",100620,187740,17280,42660,5580,1800,900,1260,720,12600,20520,0,1980,11700,0,180,34920,32220,4680,5040,208980,165240,203400,0.25099999999999417,3.2595000326633454,4680,2424600,23040,0,0,0,NULL,"Nominated"
"mcinnst01",14896,54754,6104,16835,2184,707,140,1204,413,2660,1323,0,266,2681,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"mcleala01",862,2647,183,694,90,26,6,20,0,136,79,0,9,41,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"meusebo01",15477,60225,9086,18623,4048,1045,1716,1562,1122,4125,6809,0,231,1727,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"milleha01",349,1200,164,387,65,11,38,10,9,64,103,0,8,17,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"moranpa01",3272,10536,792,2472,408,96,72,220,0,568,144,0,148,204,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"murphda02",2992,10798,1410,3126,578,204,88,386,0,670,48,0,94,394,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"murrare01",2528,8668,1110,2340,336,192,74,642,16,598,388,0,80,226,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"paskedo01",1716,6017,868,1613,279,77,42,293,43,715,659,0,41,224,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"raymobu01",816,1578,72,252,24,18,0,6,0,96,120,0,6,72,0,0,270,342,54,12,1416,1692,2406,0.2400000000000001,2.7266666293144226,198,20388,162,0,0,0,NULL,"Nominated"
"rixeyep01",247758,543354,33915,103887,11781,1428,1071,714,714,17493,78540,0,3213,31059,0,714,94962,89607,13209,4998,561204,386274,481950,0.2690476190476057,3.2376190537498113,27132,6695178,34629,0,0,0,NULL,"Nominated"
"rudoldi01",7384,18148,1196,3406,364,156,52,234,26,1378,2990,0,78,780,0,0,3146,2808,702,208,15730,10452,20436,0.26923076923076905,3.636153844686655,702,215540,936,0,0,0,NULL,"Nominated"
"schulfr01",1806,6533,906,1766,288,124,92,233,17,545,515,0,56,279,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"seweljo01",15224,57056,9128,17808,3488,544,392,592,576,6736,912,0,640,2200,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"steinha01",4938,17688,2274,4728,852,270,81,582,0,1413,96,0,237,744,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"streega01",1512,4503,294,936,132,33,6,51,0,357,0,0,48,123,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"veachbo01",1821,6656,953,2063,393,147,64,195,84,571,367,0,59,271,0,0,0,0,0,16,16,32,0,0.28000000000000014,4.5,0,144,16,0,0,0,NULL,"Nominated"
"wilsoha01",22916,80920,15028,24837,4522,1139,4148,884,85,11458,12121,0,340,1734,0,255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"dinnebi01",32526,89154,7722,17082,1404,390,78,2262,0,6240,0,0,936,2808,0,0,13260,13806,1794,546,80262,64662,87906,0.25461538461538397,3.173076941416814,6006,561366,2730,0,0,0,NULL,"Nominated"
"barryja01",2446,8292,1064,2018,284,76,20,306,36,792,284,0,152,568,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"fosteed02",1500,5652,732,1490,191,71,6,195,53,528,255,0,25,112,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"beaumgi01",5852,22640,3820,7036,728,328,156,1016,0,1700,56,0,120,664,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"chapmra01",1051,3785,671,1053,162,81,17,233,47,452,414,0,19,334,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"coaklan01",1500,3590,140,420,30,10,0,10,0,170,0,0,0,180,0,0,580,590,110,30,2800,3140,4280,0.2889999999999999,4.353000020980835,260,27010,240,0,0,0,NULL,"Nominated"
"coopewi01",75024,176688,15984,42192,4896,2448,864,1728,1296,6768,20160,0,576,5472,0,0,31104,25632,5040,2016,161136,122832,180288,0.26874999999999843,3.435000002384186,14400,2070288,12096,0,0,0,NULL,"Nominated"
"covelst01",37884,88872,5880,14112,2184,840,84,0,84,4452,25536,0,336,6048,0,0,18060,11928,3192,1764,83160,67368,82404,0.2592857142857134,3.1357142499514987,2520,1070664,4368,0,0,0,NULL,"Nominated"
"cranddo01",5500,9757,1199,2783,385,209,99,99,0,1298,1034,0,44,264,0,0,1224,744,108,300,6024,4548,7272,2.041818181818183,5.069090908223933,588,76260,1740,0,0,0,NULL,"Nominated"
"cruiswa01",736,2321,293,644,83,39,30,49,15,238,250,0,12,79,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"ehmkeho01",61776,145296,10224,30240,5472,864,0,720,144,3744,15984,0,0,7632,0,0,23904,23904,2880,2016,169056,150048,148320,0.8818749999999945,4.3056249767541885,19728,1743840,10080,0,0,0,NULL,"Nominated"
"flickel01",2966,11194,1900,3504,536,328,96,660,0,1194,0,0,198,242,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"granted01",4950,16925,1995,4220,395,150,25,765,30,1165,905,0,55,645,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"herzobu01",1493,5284,705,1370,191,75,20,312,53,427,307,0,120,216,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"irwinch01",1978,7358,1110,1962,288,92,32,360,0,572,84,0,122,138,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"jonesfi01",8940,33735,5900,9600,1030,375,105,1795,0,4085,75,0,380,1270,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"marbefi01",41325,50100,4500,9600,1575,225,75,150,75,1650,8325,0,450,2550,0,0,11100,6600,525,7575,62550,51450,61650,0.27133333333333265,3.43066668510437,2850,657675,20325,0,0,0,NULL,"Nominated"
"milancl01",13874,51513,7028,14700,1680,735,119,3465,546,4795,1379,0,560,1316,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"perduhu01",1932,3600,240,504,12,12,0,0,0,144,900,0,0,252,0,0,612,768,60,84,4716,2388,3804,0.2949999999999999,4.148333350817363,240,46416,288,0,0,0,NULL,"Nominated"
"ricesa01",67312,259532,42392,83636,13944,5152,952,9828,4004,19824,7700,0,1568,5964,0,0,280,280,0,0,3080,5320,3360,0.2199999999999993,2.475000023841858,0,43680,1120,0,0,0,NULL,"Nominated"
"sheckji01",6366,22815,3888,6252,1062,408,168,1395,0,3405,699,0,276,858,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"shockur01",26780,51870,5785,10855,1495,195,65,65,195,9035,13715,0,715,6370,0,0,12155,7605,1820,1625,61425,42705,63895,0.2661538461538464,2.803076909138606,2405,724100,4420,0,0,0,NULL,"Nominated"
"stahlja01",1962,6850,810,1788,298,174,62,356,0,442,2,0,188,210,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"thomair01",484,1352,124,327,46,17,3,20,0,82,8,0,22,29,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"willicy01",26026,88140,13312,25753,3978,962,3263,1495,1066,8970,9373,0,1118,2132,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"zimmech01",1280,4546,617,1224,222,76,26,151,0,390,323,0,91,49,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"crossla01",4550,18144,2666,5290,822,270,94,602,0,928,180,0,62,286,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"frasech01",6870,19740,2010,3525,510,195,45,285,0,1215,510,0,105,570,0,0,2625,3180,330,90,20565,19980,16470,0.2580000000000002,3.455333360036214,2655,110880,630,0,0,0,NULL,"Nominated"
"grimmch01",25992,95004,10896,27588,4728,1296,948,684,528,6936,4920,0,372,2628,0,360,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"hahnno01",1952,5848,520,1032,144,80,16,56,0,424,0,0,32,168,0,0,1040,752,200,0,4592,3048,7336,0.24625000000000008,2.709999978542328,416,43968,88,0,0,0,NULL,"Nominated"
"haineje01",138320,277628,18772,51623,5681,494,741,494,0,7410,60762,0,247,14573,0,247,51870,39026,5928,2470,320606,215137,242307,0.27736842105261816,3.639473689229865,14079,3370068,23465,0,0,0,NULL,"Nominated"
"hoytwa01",269600,514800,38400,102000,10400,4400,0,0,400,16000,64400,0,400,36400,0,4000,94800,72800,10400,20800,600000,401200,482400,0.26759999999999584,3.770400018692017,19600,6449200,70000,0,0,0,NULL,"Nominated"
"jonessa01",47058,82038,9966,16170,2904,330,396,462,264,9174,22836,0,1452,5610,0,0,15114,14322,2376,2046,109296,92136,80718,0.26499999999999696,3.8336364139210093,4488,1102134,7590,0,0,0,NULL,"Nominated"
"kellejo01",5559,21018,4263,6660,1074,582,195,1329,0,2733,489,0,246,363,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"knabeot01",2556,8938,1144,2206,356,96,16,286,0,970,382,0,72,530,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"peitzhe01",3702,12363,1596,3351,573,198,48,273,0,1227,228,0,102,213,0,0,0,16,0,0,208,112,48,0.3366666666666664,7.426666736602783,32,0,48,0,0,0,NULL,"Nominated"
"phillde01",19604,50960,4992,9620,1196,312,156,208,0,2548,260,0,572,1248,0,0,9828,5668,1404,624,38948,18876,48308,0.2546153846153841,3.583076917208158,3120,416832,3692,0,0,0,NULL,"Nominated"
"schacal01",636,612,108,120,24,0,0,0,0,108,84,0,24,48,0,0,168,120,12,24,1176,732,456,0.2900000000000001,3.9133334159851074,36,10548,252,0,0,0,NULL,"Nominated"
"martipe01",142680,494040,90480,147240,32400,9000,7080,17520,0,44280,52560,0,1560,2640,0,5280,0,0,0,0,780,1560,0,0.17999999999999708,2.25,0,10140,780,0,0,0,0,"Nominated"
"boleyjo01",540,1780,203,478,88,22,7,15,8,130,84,0,13,56,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"dunnja01",13230,43794,5319,10719,1458,270,27,1485,0,2241,0,0,378,1431,0,0,1920,1770,90,90,14760,10020,5130,0.28777777777777774,6.146666606267293,1620,630,630,0,0,0,NULL,"Nominated"
"hermaba01",18624,67236,10584,21816,4788,1320,2172,1128,0,6240,6636,0,132,1104,0,516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"schaege01",4600,15136,1988,3888,468,192,36,804,4,1332,112,0,52,700,0,0,0,0,0,0,64,0,0,0.49499999999999966,27,0,192,0,0,0,0,NULL,"Nominated"
"wambsbi01",8946,31422,4260,8154,1290,354,42,840,444,2940,2142,0,282,1938,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"hubbeca01",308160,741888,54720,141696,17280,1152,2304,576,0,19008,99072,0,576,43200,0,6912,145728,88704,20736,19008,684288,417600,965952,0.2481250000000021,3.1362499818205833,30528,8527680,47232,0,0,0,0,"Nominated"
"deandi01",171600,378576,40128,85008,12144,2112,4224,2640,0,4752,54912,0,528,20592,0,6336,79200,43824,13728,15840,349008,239184,614064,0.25249999999999945,3.9366666674613953,14256,4314288,40128,0,0,0,0,"Nominated"
"dickebi01",216469,762300,112530,238249,41503,8712,24442,4477,3509,82038,34969,0,3751,6171,0,5929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"gomezle01",577024,1417472,92512,208544,17248,0,0,1568,1568,78400,395136,0,3136,106624,0,7840,296352,159936,43904,14112,1458240,1716960,2301824,0.24642857142854907,3.9285714626312256,29792,16823072,48608,0,0,0,0,"Nominated"
"lyonste01",162855,361053,37422,84084,11319,2079,1155,0,231,16863,46431,0,1617,19173,0,2079,60060,53130,6237,5313,391776,258951,247863,0.27238095238094384,3.7552380788893926,7161,4122426,21252,0,0,0,0,"Nominated"
"greenha01",69700,259650,52550,81400,18950,3550,16550,2900,1300,42600,42200,0,800,1750,0,3300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"camniho01",3912,8124,504,1104,72,12,12,12,0,444,1536,0,24,636,0,0,1596,1272,240,180,7644,7872,10980,1.8600000000000019,2.989166667064031,780,100092,888,0,0,0,NULL,"Nominated"
"conrowi01",1374,5061,605,1257,176,82,22,262,0,345,0,0,35,151,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"davisha01",3510,13306,2002,3682,722,290,150,570,4,1050,90,0,118,284,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"dimagjo01",90272,354692,72280,115128,20228,6812,18772,1560,468,41080,19188,0,2392,728,0,6760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"gordojo01",211410,770445,123390,206550,35640,7020,34155,12015,8100,102465,94770,0,3915,5535,0,21465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"lazzeto01",27840,100752,15776,29440,5344,1840,2848,2368,1264,13904,13824,0,336,1856,0,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mungova01",91840,176288,12544,38976,5376,896,0,224,0,6496,36736,0,224,4704,0,2464,26880,25760,4480,3584,182560,194432,278208,0.23642857142857387,3.566428576196943,7392,2023392,13664,0,0,0,0,"Nominated"
"ritchcl01",1671,5919,708,1618,215,68,18,155,0,607,0,0,72,224,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"rootch01",64464,110772,8772,19992,4692,714,1122,102,0,4488,33558,0,714,5508,0,918,20502,16320,2142,4080,129948,90678,148818,0.26529411764705746,3.78529411203721,8058,1379958,18870,0,0,0,NULL,"Nominated"
"seymocy01",9168,34092,4422,10338,1374,576,312,1332,0,2124,192,0,180,828,0,0,1098,1008,108,18,7740,11790,10512,0.2599999999999997,5.4116666714350385,1512,0,270,0,0,0,NULL,"Nominated"
"southbi01",9536,34872,5288,10368,1384,728,416,1104,680,3216,1184,0,112,1216,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"sweenbi02",1039,3692,442,1004,153,40,11,172,0,423,153,0,12,126,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"tanneje01",16192,45120,6048,11552,1760,736,160,608,0,3360,96,0,256,832,0,0,6304,3712,1088,224,27264,15264,30080,0.26125000000000026,3.408125013113022,4160,100384,1216,0,0,0,NULL,"Nominated"
"vandejo01",278096,498680,42224,75712,8736,1456,728,728,0,29848,146328,0,0,43680,0,5824,86632,88088,21112,1456,586040,824096,942032,0.24846153846155059,4.705384621253381,15288,6576752,20384,0,0,0,0,"Nominated"
"yerkest02",711,2521,307,676,124,32,6,54,6,207,102,0,16,115,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"orourji01",3998,17010,3458,5286,930,302,124,448,16,1020,720,0,72,0,0,0,0,23,0,46,207,46,92,0.25999999999999984,4.634999871253967,0,1610,92,0,0,0,NULL,"Elected"
"huggimi01",3172,11116,1896,2948,292,100,18,648,24,2006,624,0,94,384,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"griffcl01",30555,86940,12726,20223,3087,1071,504,1386,63,10458,2898,0,441,1701,0,0,15642,9636,1452,396,82236,51084,63030,0.2838095238095252,3.31333335240682,6732,90156,5148,0,0,0,NULL,"Nominated"
"wanerpa01",71372,264852,45556,88256,16940,5348,3164,2912,0,30548,10528,0,1064,4872,0,3556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mckecbi01",846,2843,319,713,86,33,8,127,4,190,199,0,15,132,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"killebi01",1035,3150,237,751,86,21,4,39,8,113,126,0,35,102,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"ruelmu01",14680,45140,4940,12420,1870,290,40,610,590,6060,2380,0,290,1430,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"sparktu01",4069,10374,585,1183,208,52,0,0,0,676,13,0,39,403,0,0,1573,1768,247,104,9425,8177,10114,0.2653846153846156,3.692307710647583,1144,88361,533,0,0,0,NULL,"Nominated"
"tennefr01",74,278,36,60,6,2,0,0,0,12,0,0,0,0,0,0,9,6,0,0,30,27,84,0,1.7199999690055847,0,0,0,0,0,0,NULL,"Nominated"
"cronijo01",163548,583583,94941,175945,39655,9086,13090,6699,5467,81543,53900,0,2618,12782,0,4389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
